of_ratio,pressure_bar,temperature_k,gamma,molecular_weight_kg_per_kmol,gas_constant_j_kg_k,density_kg_m3,cp_mass_j_kg_k,cv_mass_j_kg_k,sound_speed_m_per_s,viscosity_pa_s,thermal_conductivity_w_m_k,prandtl_number,cstar_m_per_s,nozzle_area_ratio,exit_mach,exit_pressure_bar,exit_temperature_k,exit_velocity_m_per_s,cf_sea_level,cf_vacuum,isp_sea_level_s,isp_vacuum_s,cf_ideal_1atm,isp_ideal_1atm_s,x_N2,x_CO2,x_H2O,x_CO,x_H2,x_O2,x_NO,x_OH
9.75,40.0,3412.2509116929796,1.2451993992677903,26.99243476136898,308.0293679195153,3.805633033564082,1564.2696720937786,1256.240304174263,1144.0262585345304,9.526471672214527e-05,0.2269823769707279,0.6565254500276678,1560.0643878219914,15.0,3.727518545719514,0.2562385267325177,1262.184500224891,2593.562677263471,1.378592257999418,1.758561007999418,219.30962020995946,279.7559209712018,1.5031187904699568,239.1195867781807,0.5431146852933386,0.08891791729780064,0.13890747261937383,0.09008613200597121,0.017285013187051865,0.03771899408936588,0.026156746640370952,0.035447463604708684
10.0,40.0,3403.479986782021,1.2452087214783931,27.090630892728658,306.9128456652115,3.8293205656747484,1558.5520362078514,1251.6391905426399,1140.4866618249555,9.514760503926277e-05,0.2250490510504259,0.6589340985091114,1555.2276099290657,15.0,3.72755418727302,0.2562311875512006,1258.8948255599216,2585.5164164413445,1.3785861267956796,1.7585548767956798,218.62870675080816,278.88760157322304,1.503115485327675,238.377703261922,0.5459752144154031,0.09006566968345937,0.13706061064957406,0.08550669988443145,0.016009072476148432,0.040893492783651335,0.027083377274137135,0.035407585994496824
10.25,40.0,3394.4302623056114,1.2452413990373687,27.183557246319946,305.8636712926464,3.852700094928985,1553.0579561614911,1247.194284868845,1137.0358795494503,9.502141184081113e-05,0.22319700741745888,0.6611816232332063,1550.4871118997105,15.0,3.727679126641693,0.2562054629255616,1255.3890187343827,2577.6171251316086,1.3785646359305979,1.758533385930598,217.95890553156363,278.0341248775833,1.5031039005261908,237.64927122024784,0.5487082340570156,0.09107556506240348,0.13522788594448062,0.08118423452932576,0.014856456039037179,0.044079490309891355,0.02794965187242431,0.03529602533144039
10.5,40.0,3385.155486460915,1.2452948694367518,27.27158411103756,304.87640851006336,3.875766014174365,1547.7740247958154,1242.8976162857518,1133.6717380534578,9.488751170505389e-05,0.2214208593667909,0.6632817988087816,1545.8428750147314,15.0,3.7278835769220073,0.2561633754491157,1251.7003329081092,2569.86632716015,1.378529474100491,1.758498224100491,217.30050175503854,277.19577536180066,1.5030849471647008,236.93444306837165,0.551322563139314,0.09195787735780653,0.13341499160666676,0.07710299075547125,0.013812040560043625,0.047268759163318026,0.028758247605931823,0.035122497476119445
10.75,40.0,3375.7004951763893,1.2453669141734147,27.35504649578103,303.94620676062755,3.898516315712352,1542.6878186220044,1238.7416118613767,1130.3917504481788,9.474707215420157e-05,0.21971562543230616,0.6652469699175764,1541.2940478852408,15.0,3.728159071056308,0.25610667920332475,1247.8569789785402,2562.263949077937,1.3784821052417624,1.7584508552417626,216.65362421677582,276.37264883347933,1.5030594155272883,236.23322243274498,0.5538261243433782,0.09272214814311024,0.13162623262902215,0.07324820720493473,0.012862951155410127,0.05045421901763846,0.029511870930584844,0.03489555174254878
11.0,40.0,3366.1028539882345,1.2454556023995549,27.43424851755957,303.0687213040111,3.9209517013122603,1537.7878246417838,1234.7191033377726,1127.193237558432,9.460108905667524e-05,0.21807670893801023,0.6670882170665962,1536.8391780133657,15.0,3.7284982445711643,0.2560369032026914,1243.8830025536483,2554.808739905671,1.3784238050011814,1.7583925550011814,216.01828426955908,275.56470036687733,1.5030279946054332,235.54550307806352,0.5562260679915936,0.09337722343280017,0.1298648187324968,0.06960606943609886,0.01199817417771856,0.05362979301908272,0.030213209177238513,0.03462270399035243
11.25,40.0,3356.3941659318093,1.245559244835101,27.50946715066223,302.2400460400444,3.943074903137437,1533.0633703380397,1230.8233242979954,1124.0734157134732,9.445041526317396e-05,0.2164998734120239,0.6688155040054963,1532.4763860403973,15.0,3.7288946580884144,0.25595538703160925,1239.7989917923328,2547.498589325418,1.3783556906312506,1.7583244406312506,215.39440557752084,274.7717808084394,1.5029912881166934,234.8710984345594,0.5585288753763716,0.09393129619780087,0.12813309434126138,0.06616366358619682,0.0112082441678096,0.056790279632760156,0.03086489661682376,0.0343105584368565
11.5,40.0,3346.6011215380713,1.2456763562188364,27.58095541120698,301.4566571096671,3.9648901571032886,1528.5045576457062,1227.047900536039,1121.0294612625057,9.429578393924042e-05,0.21498121681201326,0.6704378068709936,1528.2034982021485,15.0,3.729342652863787,0.2558633099510603,1235.6226508955042,2540.3307711670636,1.3782787453934002,1.7582474953934002,214.78184703317265,273.9936648259457,1.5029498275915192,234.20976420568448,0.5607404444631477,0.0943919507218906,0.1264327189001652,0.06290892543066369,0.010484990159947926,0.05993123924126749,0.03146949189461171,0.03396491752399704
11.75,40.0,3336.746352831703,1.2458056245139737,27.648945077646903,300.7153652627116,3.9864027855920234,1524.1022013341385,1223.386836071427,1118.0585587422725,9.413782779186427e-05,0.21351714579158493,0.6719632282198154,1524.0181485128696,15.0,3.7298372324215032,0.25576171482478055,1231.369269692672,2533.3021324155734,1.3781938386070274,1.7581625886070273,214.18042065391614,273.23007276424426,1.5029040831334324,233.561215926891,0.5628661616994429,0.09476620585949541,0.12476480949376406,0.05983058872143786,0.009821328531899128,0.06304889494291202,0.032029463348713184,0.03359087985397099
12.0,40.0,3326.849115914601,1.2459458853391505,27.713649046481894,300.0132751990925,4.007618886835669,1519.8477716590955,1219.8344964600033,1115.1579335760307,9.397709468664071e-05,0.2121043503121156,0.673399096889377,1519.9178536461193,15.0,3.7303739643609557,0.25565152802942,1227.0521051231121,2526.4092335913742,1.3781017423247497,1.7580704923247497,213.58990504404775,272.4806870085921,1.5028544723751833,232.9251420204616,0.5649109631793328,0.09506055779089624,0.12313005413770403,0.05691813299625464,0.009211093359036244,0.06614004611705669,0.03254717970965969,0.03319292621441806
